bet_id,sportsbook,type,status,odds,closing_line,ev,amount,profit,time_placed,time_settled,bet_info,tags,sports,leagues
O/0586450/0000150,Fanduel Sportsbook,straight,SETTLED_LOSS,2.50,,,5,-5.00,12/19/2023 00:45:31 GMT,12/19/2023 04:26:39 GMT,D'Andre Swift 40+ Rush Yards and Tyler Lockett 40+ Receiving Yards (12/18) MNF Super Boost - D'Andre Swift 40+ Rush Yards and Tyler Lockett 40+ Receiving Yards (12/18) MNF Super Boost - D'Andre Swift 40+ Rush Yards and Tyler Lockett 40+ Receiving Yards (12/18),,,
PlacedBet:HbRWNCaD5+e0uAEQTkyDasL0ti4=,ESPNBet,straight,SETTLED_LOSS,6.00,,,5,-5.00,12/18/2023 23:12:58 GMT,12/19/2023 04:23:53 GMT,Yes Kenneth Gainwell To Score A Touchdown Philadelphia Eagles @ Seattle Seahawks,,American Football,NFL
638385386548965558,Draftkings Sportsbook,parlay,SETTLED_LOSS,5.17,,,5,-5.00,12/18/2023 23:24:16 GMT,12/19/2023 04:10:00 GMT,12+ Jalen Williams Alt Points MEM Grizzlies @ OKC Thunder | Over 0.5 Jalen Williams Three Pointers Made MEM Grizzlies @ OKC Thunder | 20+ Jalen Williams Alt Points + Rebounds + Assists MEM Grizzlies @ OKC Thunder | 16+ Jalen Williams Alt Points + Assists MEM Grizzlies @ OKC Thunder | 16+ Jalen Williams Alt Points + Rebounds MEM Grizzlies @ OKC Thunder | 8+ Nikola Jokic Alt Assists DAL Mavericks @ DEN Nuggets | 25+ Nikola Jokic Alt Points DAL Mavericks @ DEN Nuggets | 35+ Nikola Jokic Alt Points + Rebounds DAL Mavericks @ DEN Nuggets | 35+ Nikola Jokic Alt Points + Assists DAL Mavericks @ DEN Nuggets | 45+ Nikola Jokic Alt Points + Rebounds + Assists DAL Mavericks @ DEN Nuggets,,Basketball,NBA
O/0586450/0000147,Fanduel Sportsbook,parlay,SETTLED_LOSS,8.52,,,2,-2.00,12/18/2023 23:03:36 GMT,12/19/2023 03:11:08 GMT,Cade Cunningham 3+ Made Threes Detroit Pistons @ Atlanta Hawks | Bojan Bogdanovic To Record 4+ Assists Detroit Pistons @ Atlanta Hawks,,Basketball,NBA
O/0586450/0000146,Fanduel Sportsbook,parlay,SETTLED_LOSS,19.94,,,0.5,-0.50,12/18/2023 23:02:07 GMT,12/19/2023 03:11:00 GMT,Bojan Bogdanovic To Record 4+ Assists Detroit Pistons @ Atlanta Hawks | Cade Cunningham 4+ Made Threes Detroit Pistons @ Atlanta Hawks,,Basketball,NBA
638385396162311148,Draftkings Sportsbook,parlay,SETTLED_WIN,2.54,,,5,7.70,12/18/2023 23:40:16 GMT,12/19/2023 03:06:03 GMT,30+ Alperen Sengun Alt Points + Rebounds + Assists HOU Rockets @ CLE Cavaliers | 3+ Donovan Mitchell Alt Three Pointers Made HOU Rockets @ CLE Cavaliers | 1+ Jabari Smith Jr. Alt Three Pointers Made HOU Rockets @ CLE Cavaliers,,Basketball,NBA
O/0586450/0000144,Fanduel Sportsbook,parlay,SETTLED_LOSS,199.68,,,0.5,-0.50,12/18/2023 22:58:11 GMT,12/19/2023 02:32:19 GMT,Kawhi Leonard 4+ Made Threes Los Angeles Clippers @ Indiana Pacers | Saddiq Bey 4+ Made Threes Detroit Pistons @ Atlanta Hawks | Grant Williams 4+ Made Threes Dallas Mavericks @ Denver Nuggets,3play ,Basketball,NBA
638385365745228568,Draftkings Sportsbook,parlay,SETTLED_WIN,2.90,,,5,9.50,12/18/2023 22:49:34 GMT,12/19/2023 01:52:36 GMT,Under 7.5 O/U 1st Quarter PHI Eagles @ SEA Seahawks | Under 2.5 SEA Seahawks: Team Total Points - 1st Quarter PHI Eagles @ SEA Seahawks,,American Football,NFL
638385368797312033,Draftkings Sportsbook,straight,SETTLED_LOSS,2.37,,,5,-5.00,12/18/2023 22:54:39 GMT,12/19/2023 01:25:50 GMT,SEA Seahawks First Team to Take an Offensive Snap in the Opponent's Red Zone PHI Eagles @ SEA Seahawks,,American Football,NFL
O/0586450/0000148,Fanduel Sportsbook,straight,SETTLED_LOSS,5.80,,,1,-1.00,12/19/2023 00:26:50 GMT,12/19/2023 00:47:27 GMT,Scottie Barnes First Basket Charlotte Hornets @ Toronto Raptors,,Basketball,NBA
O/0586450/0000149,Fanduel Sportsbook,straight,SETTLED_LOSS,6.50,,,1,-1.00,12/19/2023 00:26:50 GMT,12/19/2023 00:47:27 GMT,Jakob Poeltl First Basket Charlotte Hornets @ Toronto Raptors,,Basketball,NBA
PlacedBet:Ag+q75W3XeXyvxkOxHMQXgTGRZA=,ESPNBet,straight,SETTLED_LOSS,12.00,,,5,0.00,12/18/2023 19:07:19 GMT,12/18/2023 21:24:17 GMT,Yes Atalanta & Girona FC & Sporting Lisbon Each To Lead At Half Time (Was +900) Soccer Odds Boosts,,,
PlacedBet:TBtBFbpQAF5RBAMb6w5XbEjx3fM=,ESPNBet,straight,SETTLED_LOSS,10.00,,,1,-1.00,12/17/2023 17:52:11 GMT,12/18/2023 05:05:03 GMT,"Patrick Mahomes Most Passing Yards (11 Sunday Games, Players Listed Only) Week 15 Specials",,,
PlacedBet:QxwivxHBsQJmdWqmb6RH1J42hYI=,ESPNBet,straight,SETTLED_LOSS,9.00,,,1,-1.00,12/17/2023 17:52:11 GMT,12/18/2023 05:05:03 GMT,"Josh Allen Most Passing Yards (11 Sunday Games, Players Listed Only) Week 15 Specials",,,
PlacedBet:v27ww7Ty2TwudicBqiuendyUMHw=,ESPNBet,straight,SETTLED_LOSS,6.50,,,1,-1.00,12/17/2023 17:52:11 GMT,12/18/2023 05:05:03 GMT,"Dak Prescott Most Passing Yards (11 Sunday Games, Players Listed Only) Week 15 Specials",,,
PlacedBet:lGETN3snGmCOMMTvS89vuhSlU84=,ESPNBet,parlay,SETTLED_LOSS,6.96,,,15,-15.00,12/17/2023 20:35:30 GMT,12/18/2023 04:45:52 GMT,No Charlie Kolar To Score A Touchdown Baltimore Ravens @ Jacksonville Jaguars | No Luke Farrell To Score A Touchdown Baltimore Ravens @ Jacksonville Jaguars | Yes Parker Washington To Score A Touchdown Baltimore Ravens @ Jacksonville Jaguars | No Tim Jones To Score A Touchdown Baltimore Ravens @ Jacksonville Jaguars,,American Football,NFL
O/0586450/0000140,Fanduel Sportsbook,straight,SETTLED_LOSS,2.80,,,5,-5.00,12/17/2023 19:51:50 GMT,12/18/2023 04:28:39 GMT,Lamar Jackson and Trevor Lawrence to Each Have 200+ Passing Yards (12/17) SNF Super Boost - Lamar Jackson and Trevor Lawrence to Each Have 200+ Passing Yards (12/17) SNF Super Boost - Lamar Jackson and Trevor Lawrence to Each Have 200+ Passing Yards (12/17),,,
638384298076832406,Draftkings Sportsbook,parlay,SETTLED_LOSS,3.75,,,15,-15.00,12/17/2023 17:10:07 GMT,12/18/2023 00:28:00 GMT,Over 13.5 JAX Jaguars: Team Total Points BAL Ravens @ JAX Jaguars | Yes Both Teams to Score 1+ Passing TD DAL Cowboys @ BUF Bills | Under 46.5 O/U Alternate NY Giants @ NO Saints | Over 20.5 KC Chiefs: Team Total Points KC Chiefs @ NE Patriots,,American Football,NFL
O/0586450/0000139,Fanduel Sportsbook,straight,SETTLED_LOSS,2.50,,,5,-5.00,12/17/2023 17:47:54 GMT,12/18/2023 00:13:18 GMT,Up & Adams Boost - Josh Allen and Dak Prescott 225+ Passing Yards Each and CeeDee Lamb 50+ Receiving Yards (12/17) Up & Adams Boost - Josh Allen and Dak Prescott 225+ Passing Yards Each and CeeDee Lamb 50+ Receiving Yards (12/17) Up & Adams Boost - Josh Allen and Dak Prescott 225+ Passing Yards Each and CeeDee Lamb 50+ Receiving Yards (12/17),,,
638384221856527855,Draftkings Sportsbook,parlay,SETTLED_LOSS,8.42,9.25,-0.0902,1,-1.00,12/17/2023 15:03:04 GMT,12/18/2023 00:08:00 GMT,225+ Joe Flacco Alternate Passing Yards CHI Bears @ CLE Browns | 225+ Kyler Murray Alternate Passing Yards SF 49ers @ ARI Cardinals | 225+ Lamar Jackson (BAL) Alternate Passing Yards BAL Ravens @ JAX Jaguars,,American Football,NFL
638384222024301155,Draftkings Sportsbook,parlay,SETTLED_LOSS,27.89,28.85,-0.0332,1,-1.00,12/17/2023 15:03:21 GMT,12/18/2023 00:08:00 GMT,250+ Joe Flacco Alternate Passing Yards CHI Bears @ CLE Browns | 250+ Kyler Murray Alternate Passing Yards SF 49ers @ ARI Cardinals | 250+ Lamar Jackson (BAL) Alternate Passing Yards BAL Ravens @ JAX Jaguars,,American Football,NFL
O/0586450/0000143,Fanduel Sportsbook,straight,SETTLED_LOSS,32.00,32.00,,1,-1.00,12/17/2023 21:11:08 GMT,12/17/2023 21:37:05 GMT,Dak Prescott First Touchdown Scorer Dallas Cowboys @ Buffalo Bills,,American Football,NFL
O/0586450/0000142,Fanduel Sportsbook,straight,SETTLED_LOSS,17.00,17.00,,1,-1.00,12/17/2023 21:11:08 GMT,12/17/2023 21:37:02 GMT,Gabriel Davis First Touchdown Scorer Dallas Cowboys @ Buffalo Bills,,American Football,NFL
O/0586450/0000141,Fanduel Sportsbook,straight,SETTLED_LOSS,15.00,15.00,,1,-1.00,12/17/2023 21:11:08 GMT,12/17/2023 21:37:01 GMT,Jake Ferguson First Touchdown Scorer Dallas Cowboys @ Buffalo Bills,,American Football,NFL
638384443719868332,Draftkings Sportsbook,straight,SETTLED_LOSS,16.00,16.00,,1,-1.00,12/17/2023 21:12:52 GMT,12/17/2023 21:36:36 GMT,Dalton Kincaid First TD Scorer DAL Cowboys @ BUF Bills,,American Football,NFL
638384443735204897,Draftkings Sportsbook,straight,SETTLED_LOSS,51.00,46.00,0.1087,1,-1.00,12/17/2023 21:12:52 GMT,12/17/2023 21:36:32 GMT,Michael Gallup First TD Scorer DAL Cowboys @ BUF Bills,,American Football,NFL
O/0586450/0000131,Fanduel Sportsbook,parlay,SETTLED_LOSS,11.00,11.23,-0.0207,1,-1.00,12/16/2023 17:15:46 GMT,12/17/2023 21:24:21 GMT,Jerome Ford Any Time Touchdown Scorer Chicago Bears @ Cleveland Browns | Raheem Mostert Any Time Touchdown Scorer New York Jets @ Miami Dolphins | Jalen Hurts Any Time Touchdown Scorer Philadelphia Eagles @ Seattle Seahawks,,American Football,NFL
O/0586450/0000138,Fanduel Sportsbook,parlay,SETTLED_LOSS,8.91,,,5,-5.00,12/17/2023 17:44:09 GMT,12/17/2023 20:58:08 GMT,Alvin Kamara Over 57.5 Alvin Kamara - Rushing Yds New York Giants @ New Orleans Saints | Jamaal Williams Over 21.5 Jamaal Williams - Rushing Yds New York Giants @ New Orleans Saints | Taysom Hill Over 29.5 Taysom Hill - Rushing Yds New York Giants @ New Orleans Saints,,American Football,NFL
PlacedBet:/2dBT6WYOTZULH9z7VDkiWVk29Q=,ESPNBet,straight,SETTLED_LOSS,11.00,,,1,-1.00,12/17/2023 17:50:12 GMT,12/17/2023 20:50:41 GMT,Each Team To Score 1+ Touchdowns Week 15 Game Specials (11 Sunday Games) Week 15 Specials,,,
PlacedBet:KIq/bQ6fWi8lbs5M5+wWkbSlh3g=,ESPNBet,parlay,SETTLED_LOSS,9.44,,,15,-15.00,12/17/2023 16:33:18 GMT,12/17/2023 20:48:40 GMT,Over 4.5 Garrett Wilson Total Receptions New York Jets @ Miami Dolphins | Over 26.5 Tommy DeVito Total Passing Attempts New York Giants @ New Orleans Saints | Over 0.5 Bailey Zappe Total Passing TDs Kansas City Chiefs @ New England Patriots | Over 2.5 Bijan Robinson Total Receptions Atlanta Falcons @ Carolina Panthers,,American Football,NFL
638384222460446229,Draftkings Sportsbook,straight,SETTLED_WIN,2.05,1.95,0.0513,10,10.50,12/17/2023 15:04:05 GMT,12/17/2023 19:46:09 GMT,Over 12.5 Devin Singletary Rushing Attempts HOU Texans @ TEN Titans,,American Football,NFL
638384300526278286,Draftkings Sportsbook,parlay,SETTLED_LOSS,13.25,,,5,-5.00,12/17/2023 17:14:13 GMT,12/17/2023 18:39:10 GMT,Over 1.5 Skyy Moore Receptions KC Chiefs @ NE Patriots | Over 6.5 O/U 1st Quarter HOU Texans @ TEN Titans | Under 2.5 HOU Texans: Team Total Points - 1st Quarter HOU Texans @ TEN Titans,,American Football,NFL
O/0586450/0000137,Fanduel Sportsbook,straight,SETTLED_LOSS,35.00,,,1,-1.00,12/17/2023 15:47:29 GMT,12/17/2023 18:21:00 GMT,Travis Kelce First Touchdown Scorer - Week 15 (Sunday 1pm ET Games Only) NFL Weekly Specials - Week 15,,,
O/0586450/0000136,Fanduel Sportsbook,straight,SETTLED_LOSS,30.00,,,1,-1.00,12/17/2023 15:47:29 GMT,12/17/2023 18:20:56 GMT,Raheem Mostert First Touchdown Scorer - Week 15 (Sunday 1pm ET Games Only) NFL Weekly Specials - Week 15,,,
O/0586450/0000134,Fanduel Sportsbook,straight,SETTLED_LOSS,27.00,,,1,-1.00,12/17/2023 15:47:29 GMT,12/17/2023 18:20:55 GMT,Derrick Henry First Touchdown Scorer - Week 15 (Sunday 1pm ET Games Only) NFL Weekly Specials - Week 15,,,
O/0586450/0000135,Fanduel Sportsbook,straight,SETTLED_LOSS,30.00,,,1,-1.00,12/17/2023 15:47:29 GMT,12/17/2023 18:20:55 GMT,Alvin Kamara First Touchdown Scorer - Week 15 (Sunday 1pm ET Games Only) NFL Weekly Specials - Week 15,,,
O/0586450/0000129,Fanduel Sportsbook,straight,SETTLED_WIN,2.60,,,5,8.00,12/16/2023 16:57:39 GMT,12/17/2023 07:39:26 GMT,Leon Edwards and Paddy Pimblett Each to Win (UFC 296) UFC Super Boost - Leon Edwards and Paddy Pimblett Each to Win (UFC 296) UFC Super Boost - Leon Edwards and Paddy Pimblett Each to Win (UFC 296),,,
O/0586450/0000133,Fanduel Sportsbook,straight,SETTLED_WIN,2.60,,,5,8.00,12/17/2023 00:34:25 GMT,12/17/2023 07:39:23 GMT,Leon Edwards and Paddy Pimblett Each to Win (UFC 296) UFC Super Boost - Leon Edwards and Paddy Pimblett Each to Win (UFC 296) UFC Super Boost - Leon Edwards and Paddy Pimblett Each to Win (UFC 296),,,
PlacedBet:Q4EZkdZ8AbGZD18L/Qi7UYsa04s=,ESPNBet,parlay,SETTLED_LOSS,5.63,,,50,0.00,12/16/2023 15:08:55 GMT,12/17/2023 04:42:07 GMT,Over 6.5 Elandon Roberts Total Tackles + Assists Pittsburgh Steelers @ Indianapolis Colts | Over 12.5 Nikola Jokic Total Rebounds Oklahoma City Thunder @ Denver Nuggets | Over 6.5 Jessie Bates III Total Tackles + Assists Atlanta Falcons @ Carolina Panthers,,American Football | Basketball,NBA | NFL
O/0586450/0000128,Fanduel Sportsbook,straight,SETTLED_LOSS,2.20,,,5,-5.00,12/16/2023 16:57:12 GMT,12/17/2023 04:25:47 GMT,"David Montgomery, Amon-Ra St. Brown, and Courtland Sutton to Combine for 2+ Touchdowns (12/16) NFL Super Boost - David Montgomery, Amon-Ra St. Brown, and Courtland Sutton to Combine for 2+ Touchdowns (12/16) NFL Super Boost - David Montgomery, Amon-Ra St. Brown, and Courtland Sutton to Combine for 2+ Touchdowns (12/16)",,,
638382658875733776,Draftkings Sportsbook,parlay,SETTLED_LOSS,55.28,,,5,-5.00,12/15/2023 19:38:09 GMT,12/17/2023 03:45:00 GMT,Dustin Jacoby Moneyline Alonzo Menifield vs Dustin Jacoby | Bryce Mitchell Moneyline Josh Emmett vs Bryce Mitchell | Paddy Pimblett Moneyline Tony Ferguson vs Paddy Pimblett | Over 2.5 Total Rounds Tagir Ulanbekov vs Cody Durden | Over 2.5 Total Rounds Irene Aldana vs Karol Rosa | Casey O'Neill Moneyline Casey O'Neill vs Ariane Lipski | No Fight to Go the Distance Shavkat Rakhmonov vs Stephen Thompson | Over 1.5 Alternate Total Rounds Cody Garbrandt vs Brian Kelleher | Yes Fight to Start Round 2 Alexandre Pantoja vs Brandon Royval | Over 2.5 Alternate Total Rounds Leon Edwards vs Colby Covington,,MMA,UFC
PlacedBet:mz8u8DMoilXEDoa+/OcPViGgecI=,ESPNBet,parlay,SETTLED_LOSS,6.33,,,2.5,-2.50,12/17/2023 00:25:35 GMT,12/17/2023 03:09:39 GMT,Under 33.5 Trae Young Total Points Atlanta Hawks @ Cleveland Cavaliers | Boise State -2 Match Spread UCLA Bruins @ Boise State Broncos,,American Football | Basketball,NBA | NCAAFB
638383467569639057,Draftkings Sportsbook,parlay,SETTLED_LOSS,37.59,18.80,0.9995,3,-3.00,12/16/2023 18:05:55 GMT,12/17/2023 03:07:00 GMT,PIT Penguins +1.5 Puck Line PIT Penguins @ TOR Maple Leafs | BUF Sabres +1.5 Puck Line BUF Sabres @ ARI Coyotes | MTL Canadiens +1.5 Puck Line NY Islanders @ MTL Canadiens | Under 7.5 Alternate Total Goals WAS Capitals @ NSH Predators | NJ Devils Winner ANA Ducks @ NJ Devils | Under 8.5 Alternate Total Goals TB Lightning @ CGY Flames | Under 7.5 Alternate Total Goals NY Rangers @ BOS Bruins | Under 8.5 Alternate Total Goals FLA Panthers @ EDM Oilers | Under 7.5 Alternate Total Goals LA Kings @ SEA Kraken | Under 7.5 Alternate Total Goals DET Red Wings @ PHI Flyers,,Ice Hockey,NHL
O/0586450/0000127,Fanduel Sportsbook,straight,SETTLED_LOSS,2.50,,,10,-10.00,12/16/2023 14:10:18 GMT,12/17/2023 02:16:21 GMT,Justin Jefferson and Ja'Marr Chase to Combine for 155+ Receiving Yards (12/16) NFL Super Boost - Justin Jefferson and Ja'Marr Chase to Combine for 155+ Receiving Yards (12/16) NFL Super Boost - Justin Jefferson and Ja'Marr Chase to Combine for 155+ Receiving Yards (12/16),,,
O/0586450/0000130,Fanduel Sportsbook,parlay,SETTLED_LOSS,176.40,,,1,-1.00,12/16/2023 17:02:30 GMT,12/16/2023 23:40:23 GMT,1+ Rush TDs to be Scored in Each Quarter CFB Team Specials Jacksonville State @ UL Lafayette | 1+ Pass TDs to be Scored in Each Quarter CFB Team Specials New Mexico State @ Fresno State | 1+ Pass TDs to be Scored in Each Quarter CFB Team Specials California @ Texas Tech,,American Football,NCAAFB
O/0586450/0000132,Fanduel Sportsbook,parlay,SETTLED_LOSS,79.38,,,1,-1.00,12/16/2023 17:19:27 GMT,12/16/2023 23:06:48 GMT,Justin Jefferson 25+ Receiving Yards in Each Half Game Specials: Featured Minnesota Vikings @ Cincinnati Bengals | Pat Freiermuth 25+ Receiving Yards in Each Half Game Specials: Featured Pittsburgh Steelers @ Indianapolis Colts | Courtland Sutton Most Receiving Yards of Game Denver Broncos @ Detroit Lions,,American Football,NFL
638383402911678802,Draftkings Sportsbook,parlay,SETTLED_LOSS,36.35,,,3,-3.00,12/16/2023 16:18:12 GMT,12/16/2023 22:00:00 GMT,Washington State Moneyline Santa Clara @ Washington State | Bowling Green Moneyline Kansas City @ Bowling Green | Virginia Tech Moneyline Vermont @ Virginia Tech | UC Davis Moneyline UC Davis @ Pacific | Texas Tech Moneyline Vanderbilt @ Texas Tech | UNCW Moneyline UNCW @ Georgia Southern | TCU Moneyline Arizona State @ TCU | Over 131.5 O/U Alternate - NCAAB Louisiana Tech @ Saint Louis | SMU +10.5 Spread Alternate - NCAAB SMU @ Florida State | Dayton +11.5 Spread Alternate - NCAAB Dayton @ Cincinnati,,Basketball,NCAAM
638383460692352474,Draftkings Sportsbook,straight,SETTLED_WIN,13.00,14.00,-0.0714,1,12.00,12/16/2023 17:54:30 GMT,12/16/2023 21:03:00 GMT,Tee Higgins Last TD Scorer MIN Vikings @ CIN Bengals,,American Football,NFL
PlacedBet:Jp6M1xI+5ky5i5yiu/q/lnZlf5E=,ESPNBet,parlay,SETTLED_LOSS,6.39,6.39,0.0003,25,-25.00,12/16/2023 18:38:36 GMT,12/16/2023 21:01:52 GMT,Pittsburgh Moneyline South Carolina State Bulldogs @ Pittsburgh Panthers | Albany Moneyline Albany Great Danes @ Drexel Dragons | Iowa Moneyline Florida A&M Rattlers @ Iowa Hawkeyes | South Carolina Moneyline Charleston Southern @ South Carolina Gamecocks,,Basketball,NCAAM
638382670435157986,Draftkings Sportsbook,parlay,SETTLED_LOSS,10.98,,,5,-5.00,12/15/2023 19:57:25 GMT,12/16/2023 19:00:00 GMT,Georgia Southern Winner Ohio @ Georgia Southern | Louisiana-Lafayette -2.5 Spread Alternate Jacksonville State @ Louisiana-Lafayette | Miami OH +12.5 Spread Alternate Miami OH @ Appalachian State | UCLA Winner Boise State @ UCLA,,American Football,NCAAFB
PlacedBet:hBKWqkK8hTYPXo3MrzOsVlrgLp0=,ESPNBet,straight,SETTLED_LOSS,13.00,12.00,0.0833,1,-1.00,12/16/2023 17:52:46 GMT,12/16/2023 18:26:22 GMT,T.J. Hockenson Power Hour - First Touchdown Scorer Minnesota Vikings @ Cincinnati Bengals,,American Football,NFL
PlacedBet:jLEEsoqdd62fTr7zIJUWqMdmlM4=,ESPNBet,straight,SETTLED_LOSS,10.50,10.50,,1,-1.00,12/16/2023 17:52:38 GMT,12/16/2023 18:26:22 GMT,Justin Jefferson Power Hour - First Touchdown Scorer Minnesota Vikings @ Cincinnati Bengals,,American Football,NFL
O/0586450/0000122,Fanduel Sportsbook,straight,SETTLED_LOSS,6.60,6.60,,1.5,-1.50,12/15/2023 21:21:48 GMT,12/16/2023 06:03:20 GMT,Jack Eichel Player to Record 3+ Points Buffalo Sabres @ Vegas Golden Knights,,Ice Hockey,NHL
O/0586450/0000126,Fanduel Sportsbook,parlay,SETTLED_WIN,10.89,,,1,9.89,12/15/2023 23:41:29 GMT,12/16/2023 05:41:45 GMT,Jalen Brunson To Score 35+ Points New York Knicks @ Phoenix Suns | Jalen Brunson 4+ Made Threes New York Knicks @ Phoenix Suns,,Basketball,NBA
O/0586450/0000124,Fanduel Sportsbook,parlay,SETTLED_WIN,18.33,,,1,17.33,12/15/2023 23:30:11 GMT,12/16/2023 05:41:35 GMT,Jalen Brunson To Score 35+ Points New York Knicks @ Phoenix Suns | Jalen Brunson 5+ Made Threes New York Knicks @ Phoenix Suns,,Basketball,NBA
O/0586450/0000120,Fanduel Sportsbook,parlay,SETTLED_LOSS,2.55,,,0.5,-0.50,12/15/2023 19:23:31 GMT,12/16/2023 05:40:52 GMT,Jusuf Nurkic Under 13.5 Jusuf Nurkic - Alt Points New York Knicks @ Phoenix Suns | Jusuf Nurkic Under 10.5 Jusuf Nurkic - Rebounds New York Knicks @ Phoenix Suns,,Basketball,NBA
638382667767620424,Draftkings Sportsbook,parlay,SETTLED_LOSS,6.41,,,5,-5.00,12/15/2023 19:52:57 GMT,12/16/2023 04:42:18 GMT,Over 2.5 Chris Kreider Shots on Goal ANA Ducks @ NY Rangers | Under 0.5 Chandler Stephenson Points BUF Sabres @ VGK Golden Knights | Over 1.5 SJ Sharks: Team Total Goals SJ Sharks @ ARI Coyotes,,Ice Hockey,NHL
638382772725894372,Draftkings Sportsbook,straight,SETTLED_LOSS,2.50,,,10,-10.00,12/15/2023 22:47:53 GMT,12/16/2023 03:59:20 GMT,Over 35.5 Gonzaga: Team Total Points - 1st Half UConn @ Gonzaga,,Basketball,NCAAM
PlacedBet:+CXk8ePXHs76VqXeDcUQaUT6Cks=,ESPNBet,straight,SETTLED_LOSS,2.35,,,50,0.00,12/15/2023 23:17:51 GMT,12/16/2023 03:46:54 GMT,Yes Jason Robertson & Brady Tkachuk To Combine For Over 7.5 Shots On Goal (Was +105) NHL Odds Boos‎ts‎,,,
PlacedBet:jlFUJ8aJSiCyeA5Zq+gWzEb1ai8=,ESPNBet,straight,SETTLED_LOSS,3.35,,,50,0.00,12/15/2023 23:18:36 GMT,12/16/2023 03:36:33 GMT,Yes Joel Embiid & Victor Wembanyama & Alperen Sengun Each To Record Over 9.5 Rebounds (Was +195) Perkins' Big Man Rebound Parlay,,,
638382648287848619,Draftkings Sportsbook,parlay,SETTLED_LOSS,12.97,13.68,-0.0518,3.5,0.00,12/15/2023 19:20:28 GMT,12/16/2023 03:00:00 GMT,Over 2.5 Mathew Barzal Shots on Goal BOS Bruins @ NY Islanders | Over 2.5 Matias Maccelli Shots on Goal SJ Sharks @ ARI Coyotes | Over 2.5 Frank Vatrano Shots on Goal ANA Ducks @ NY Rangers | Over 3.5 Jonathan Marchessault Shots on Goal BUF Sabres @ VGK Golden Knights,,Ice Hockey,NHL
PlacedBet:jyROH7G9c872M6aFnA2EApMl4yQ=,ESPNBet,straight,SETTLED_LOSS,6.50,,,2.5,-2.50,12/15/2023 23:00:23 GMT,12/16/2023 02:58:00 GMT,Yes Tyrese Haliburton & Brandon Ingram & Pascal Siakam Each To Score Over 24.5 Points (Was +450) NBA Odds Boosts‎,,,
638382762709920098,Draftkings Sportsbook,straight,SETTLED_LOSS,2.75,,,10,-10.00,12/15/2023 22:31:11 GMT,12/16/2023 02:56:46 GMT,Yes LeBron James and Kevin Durant 25+ Points Each (12/15) DK Specials,,,
O/0586450/0000123,Fanduel Sportsbook,parlay,SETTLED_LOSS,6.22,,,5,-5.00,12/15/2023 23:08:50 GMT,12/16/2023 02:53:39 GMT,Franz Wagner Under 5.5 Franz Wagner - Rebounds Orlando Magic @ Boston Celtics | Jrue Holiday Over 5.5 Jrue Holiday - Rebounds Orlando Magic @ Boston Celtics | Franz Wagner Over 19.5 Franz Wagner - Points Orlando Magic @ Boston Celtics,,Basketball,NBA
O/0586450/0000121,Fanduel Sportsbook,parlay,SETTLED_LOSS,7.32,,,1,-1.00,12/15/2023 21:20:21 GMT,12/16/2023 02:53:36 GMT,Franz Wagner Over 19.5 Franz Wagner - Points Orlando Magic @ Boston Celtics | Franz Wagner Under 5.5 Franz Wagner - Rebounds Orlando Magic @ Boston Celtics | Jrue Holiday Over 6.5 Jrue Holiday - Alt Rebounds Orlando Magic @ Boston Celtics,,Basketball,NBA
O/0586450/0000119,Fanduel Sportsbook,parlay,SETTLED_LOSS,13.00,,,0.25,-0.25,12/15/2023 19:22:57 GMT,12/16/2023 02:48:12 GMT,Dennis Schroder To Record 10+ Assists Atlanta Hawks @ Toronto Raptors | OG Anunoby 4+ Made Threes Atlanta Hawks @ Toronto Raptors,,Basketball,NBA
O/0586450/0000116,Fanduel Sportsbook,parlay,SETTLED_LOSS,71.89,,,0.25,-0.25,12/15/2023 19:21:23 GMT,12/16/2023 02:48:12 GMT,Dennis Schroder To Record 12+ Assists Atlanta Hawks @ Toronto Raptors | OG Anunoby 5+ Made Threes Atlanta Hawks @ Toronto Raptors,,Basketball,NBA
O/0586450/0000125,Fanduel Sportsbook,parlay,SETTLED_LOSS,2.92,,,2,-2.00,12/15/2023 23:38:20 GMT,12/16/2023 02:36:45 GMT,Zion Williamson To Score 20+ Points New Orleans Pelicans @ Charlotte Hornets | Tyrese Haliburton Over 27.5 Tyrese Haliburton - Alt Pts + Reb Indiana Pacers @ Washington Wizards | Joel Embiid Double Double/Philadelphia To Win Player Performance Doubles Detroit Pistons @ Philadelphia 76ers,,Basketball,NBA
O/0586450/0000118,Fanduel Sportsbook,parlay,SETTLED_LOSS,36.40,,,0.25,-0.25,12/15/2023 19:22:37 GMT,12/16/2023 02:36:34 GMT,Buddy Hield 5+ Made Threes Indiana Pacers @ Washington Wizards | Devin Vassell 5+ Made Threes Los Angeles Lakers @ San Antonio Spurs,3play ,Basketball,NBA
O/0586450/0000117,Fanduel Sportsbook,parlay,SETTLED_LOSS,8.90,8.45,0.0535,0.25,-0.25,12/15/2023 19:22:17 GMT,12/16/2023 02:36:28 GMT,Buddy Hield Over 3.5 Buddy Hield - Alt Threes Indiana Pacers @ Washington Wizards | Devin Vassell 4+ Made Threes Los Angeles Lakers @ San Antonio Spurs,3play ,Basketball,NBA
